PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,ENTUNAVAILREASON,ENTPOP,ENTAGG,ENTAGGYEAR,ENTYEAR1,ENTYEAR2,ENTSBJ,ACCESS,ALEVEL,BACC,DEGREE,FOUNDTN,NOQUALS,OTHER,OTHERHE
10007803,10007803,UAHFFRNJMEH,1,1,35,13,2022-23,2022-23,,CAH19-04-01,0,100,0,0,0,0,0,0
10007803,10007803,UAHFFRNJMEH,1,1,135,13,2022-23,2022-23,,CAH20-01-01,0,91,9,0,0,0,0,0
10007803,10007803,UAHFFRNJMGT,1,0,105,13,2022-23,2022-23,,CAH17-01-01,0,86,8,0,2,0,1,2
10007803,10007803,UAHFFRNJMGT,1,0,35,13,2022-23,2022-23,,CAH19-04-01,0,100,0,0,0,0,0,0
10007803,10007803,UAHFFRNJMHI,1,1,35,13,2022-23,2022-23,,CAH19-04-01,0,100,0,0,0,0,0,0
10007803,10007803,UAHFFRNJMHI,1,1,135,13,2022-23,2022-23,,CAH20-01-01,0,91,9,0,0,0,0,0
10007803,10007803,UAHFFRNJPHI,1,1,35,13,2022-23,2022-23,,CAH19-04-01,0,100,0,0,0,0,0,0
10007803,10007803,UAHFFRNJPHI,1,1,60,13,2022-23,2022-23,,CAH20-02-01,0,83,13,0,3,0,2,0
10007803,10007803,UAHFFRNJPRS,1,1,35,13,2022-23,2022-23,,CAH19-04-01,0,100,0,0,0,0,0,0
10007803,10007803,UAHFFRNJPRS,1,1,10,13,2022-23,2022-23,,CAH19-04-07,0,100,0,0,0,0,0,0
10007803,10007803,UAHFFRNJPSY,1,0,110,13,2022-23,2022-23,,CAH04-01-01,0,76,18,0,4,0,1,0
10007803,10007803,UAHFFRNJPSY,1,0,35,13,2022-23,2022-23,,CAH19-04-01,0,100,0,0,0,0,0,0
10007803,10007803,UAHFFRNJRSN,1,0,35,13,2022-23,2022-23,,CAH19-04-01,0,100,0,0,0,0,0,0
10007803,10007803,UAHFFRNJRSN,1,0,15,23,2021-23,2022-23,2021-22,CAH19-04-05,0,85,5,0,5,0,10,0
10007803,10007803,UAHFFRNJSAN,1,0,55,13,2022-23,2022-23,,CAH15-01-04,0,96,2,1,0,0,0,2
10007803,10007803,UAHFFRNJSAN,1,0,35,13,2022-23,2022-23,,CAH19-04-01,0,100,0,0,0,0,0,0
10007803,10007803,UAHFFRNJSPN,1,0,35,13,2022-23,2022-23,,CAH19-04-01,0,100,0,0,0,0,0,0
10007803,10007803,UAHFFRNJSPN,1,0,35,13,2022-23,2022-23,,CAH19-04-04,0,95,5,0,0,0,0,0
10007803,10007803,UAHFFRNJTHS,1,1,35,13,2022-23,2022-23,,CAH19-04-01,0,100,0,0,0,0,0,0
10007803,10007803,UAHFFRNJTHS,1,1,25,13,2022-23,2022-23,,CAH20-02-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFFRNSFRN,1,0,35,13,2022-23,2022-23,,CAH19-04-01,0,100,0,0,0,0,0,0
10007803,10007803,UAHFFRSTFRS,1,1,35,13,2022-23,2022-23,,CAH19-04-01,0,100,0,0,0,0,0,0
10007803,10007803,UAHFFRSTFRS,1,1,35,13,2022-23,2022-23,,CAH19-04-04,0,95,5,0,0,0,0,0
10007803,10007803,UAHFFRSTFRS,1,1,15,23,2021-23,2022-23,2021-22,CAH19-04-05,0,85,5,0,5,0,10,0
10007803,10007803,UAHFFSATFSA,1,1,35,13,2022-23,2022-23,,CAH19-04-01,0,100,0,0,0,0,0,0
10007803,10007803,UAHFFSATFSA,1,1,35,13,2022-23,2022-23,,CAH19-04-04,0,95,5,0,0,0,0,0
10007803,10007803,UAHFFSATFSA,1,1,135,13,2022-23,2022-23,,CAH20-01-01,0,91,9,0,0,0,0,0
10007803,10007803,UAHFFSETFSE,1,1,110,13,2022-23,2022-23,,CAH19-01-01,0,92,5,0,0,0,0,2
10007803,10007803,UAHFFSETFSE,1,1,35,13,2022-23,2022-23,,CAH19-04-01,0,100,0,0,0,0,0,0
10007803,10007803,UAHFFSETFSE,1,1,35,13,2022-23,2022-23,,CAH19-04-04,0,95,5,0,0,0,0,0
10007803,10007803,UAHFFSGTFSG,1,1,35,13,2022-23,2022-23,,CAH19-04-01,0,100,0,0,0,0,0,0
10007803,10007803,UAHFFSGTFSG,1,1,35,13,2022-23,2022-23,,CAH19-04-04,0,95,5,0,0,0,0,0
10007803,10007803,UAHFFSGTFSG,1,1,45,13,2022-23,2022-23,,CAH20-01-05,0,100,0,0,0,0,0,0
10007803,10007803,UAHFFSITFSI,1,0,190,13,2022-23,2022-23,,CAH15-03-01,0,87,12,0,0,0,1,0
10007803,10007803,UAHFFSITFSI,1,0,35,13,2022-23,2022-23,,CAH19-04-01,0,100,0,0,0,0,0,0
10007803,10007803,UAHFFSITFSI,1,0,35,13,2022-23,2022-23,,CAH19-04-04,0,95,5,0,0,0,0,0
10007803,10007803,UAHFFSLTFSL,1,1,35,13,2022-23,2022-23,,CAH19-04-01,0,100,0,0,0,0,0,0
10007803,10007803,UAHFFSLTFSL,1,1,35,13,2022-23,2022-23,,CAH19-04-04,0,95,5,0,0,0,0,0
10007803,10007803,UAHFFSLTFSL,1,1,45,13,2022-23,2022-23,,CAH20-01-05,0,100,0,0,0,0,0,0
10007803,10007803,UAHFFSMTFSM,1,0,105,13,2022-23,2022-23,,CAH17-01-01,0,86,8,0,2,0,1,2
10007803,10007803,UAHFFSMTFSM,1,0,35,13,2022-23,2022-23,,CAH19-04-01,0,100,0,0,0,0,0,0
10007803,10007803,UAHFFSMTFSM,1,0,35,13,2022-23,2022-23,,CAH19-04-04,0,95,5,0,0,0,0,0
10007803,10007803,UAHFGGYJHEB,1,1,10,13,2022-23,2022-23,,CAH19-04-09,0,75,15,0,5,0,0,5
10007803,10007803,UAHFGGYJHEB,1,1,30,13,2022-23,2022-23,,CAH26-01-03,0,95,5,0,0,0,0,0
10007803,10007803,UAHFGGYJIRL,1,0,190,13,2022-23,2022-23,,CAH15-03-01,0,87,12,0,0,0,1,0
10007803,10007803,UAHFGGYJIRL,1,0,30,13,2022-23,2022-23,,CAH26-01-03,0,95,5,0,0,0,0,0
10007803,10007803,UAHFGGYJITN,1,1,10,13,2022-23,2022-23,,CAH19-04-03,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGGYJITN,1,1,30,13,2022-23,2022-23,,CAH26-01-03,0,95,5,0,0,0,0,0
10007803,10007803,UAHFGGYJMEH,1,1,135,13,2022-23,2022-23,,CAH20-01-01,0,91,9,0,0,0,0,0
10007803,10007803,UAHFGGYJMEH,1,1,30,13,2022-23,2022-23,,CAH26-01-03,0,95,5,0,0,0,0,0
10007803,10007803,UAHFGGYJMES,1,1,10,13,2022-23,2022-23,,CAH19-04-07,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGGYJMES,1,1,30,13,2022-23,2022-23,,CAH26-01-03,0,95,5,0,0,0,0,0
10007803,10007803,UAHFGGYJMGT,1,0,105,13,2022-23,2022-23,,CAH17-01-01,0,86,8,0,2,0,1,2
10007803,10007803,UAHFGGYJMGT,1,0,30,13,2022-23,2022-23,,CAH26-01-03,0,95,5,0,0,0,0,0
10007803,10007803,UAHFGGYJMHI,1,1,135,13,2022-23,2022-23,,CAH20-01-01,0,91,9,0,0,0,0,0
10007803,10007803,UAHFGGYJMHI,1,1,30,13,2022-23,2022-23,,CAH26-01-03,0,95,5,0,0,0,0,0
10007803,10007803,UAHFGGYJPHI,1,1,60,13,2022-23,2022-23,,CAH20-02-01,0,83,13,0,3,0,2,0
10007803,10007803,UAHFGGYJPHI,1,1,30,13,2022-23,2022-23,,CAH26-01-03,0,95,5,0,0,0,0,0
10007803,10007803,UAHFGGYJPRS,1,1,10,13,2022-23,2022-23,,CAH19-04-07,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGGYJPRS,1,1,30,13,2022-23,2022-23,,CAH26-01-03,0,95,5,0,0,0,0,0
10007803,10007803,UAHFGGYJPSY,1,1,110,13,2022-23,2022-23,,CAH04-01-01,0,76,18,0,4,0,1,0
10007803,10007803,UAHFGGYJPSY,1,1,30,13,2022-23,2022-23,,CAH26-01-03,0,95,5,0,0,0,0,0
10007803,10007803,UAHFGGYJSAN,1,0,55,13,2022-23,2022-23,,CAH15-01-04,0,96,2,1,0,0,0,2
10007803,10007803,UAHFGGYJSAN,1,0,30,13,2022-23,2022-23,,CAH26-01-03,0,95,5,0,0,0,0,0
10007803,10007803,UAHFGGYJSCH,1,1,135,13,2022-23,2022-23,,CAH20-01-01,0,91,9,0,0,0,0,0
10007803,10007803,UAHFGGYJSCH,1,1,30,13,2022-23,2022-23,,CAH26-01-03,0,95,5,0,0,0,0,0
10007803,10007803,UAHFGGYJSPN,1,1,35,13,2022-23,2022-23,,CAH19-04-04,0,95,5,0,0,0,0,0
10007803,10007803,UAHFGGYJSPN,1,1,30,13,2022-23,2022-23,,CAH26-01-03,0,95,5,0,0,0,0,0
10007803,10007803,UAHFGGYJSUD,1,0,110,13,2022-23,2022-23,,CAH26-01-02,0,80,19,0,0,0,1,0
10007803,10007803,UAHFGGYJSUD,1,0,30,13,2022-23,2022-23,,CAH26-01-03,0,95,5,0,0,0,0,0
10007803,10007803,UAHFGGYJTHS,1,1,25,13,2022-23,2022-23,,CAH20-02-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGGYJTHS,1,1,30,13,2022-23,2022-23,,CAH26-01-03,0,95,5,0,0,0,0,0
10007803,10007803,UAHFGGYSGGY,1,0,30,24,2021-23,2022-23,2021-22,,0,80,10,5,0,5,0,0
10007803,10007803,UAHFGGYWPRS,1,1,10,13,2022-23,2022-23,,CAH19-04-07,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGGYWPRS,1,1,110,13,2022-23,2022-23,,CAH26-01-02,0,80,19,0,0,0,1,0
10007803,10007803,UAHFGGYWSAN,1,1,55,13,2022-23,2022-23,,CAH15-01-04,0,96,2,1,0,0,0,2
10007803,10007803,UAHFGGYWSAN,1,1,30,13,2022-23,2022-23,,CAH26-01-03,0,95,5,0,0,0,0,0
10007803,10007803,UAHFGGYWSPN,1,1,35,13,2022-23,2022-23,,CAH19-04-04,0,95,5,0,0,0,0,0
10007803,10007803,UAHFGGYWSPN,1,1,30,13,2022-23,2022-23,,CAH26-01-03,0,95,5,0,0,0,0,0
10007803,10007803,UAHFGIATGIA,1,1,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGIATGIA,1,1,10,13,2022-23,2022-23,,CAH19-04-03,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGIATGIA,1,1,135,13,2022-23,2022-23,,CAH20-01-01,0,91,9,0,0,0,0,0
10007803,10007803,UAHFGIETGIE,1,1,110,13,2022-23,2022-23,,CAH19-01-01,0,92,5,0,0,0,0,2
10007803,10007803,UAHFGIETGIE,1,1,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGIETGIE,1,1,10,13,2022-23,2022-23,,CAH19-04-03,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGIGTGIG,1,1,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGIGTGIG,1,1,10,13,2022-23,2022-23,,CAH19-04-03,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGIGTGIG,1,1,45,13,2022-23,2022-23,,CAH20-01-05,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGIITGII,1,1,190,13,2022-23,2022-23,,CAH15-03-01,0,87,12,0,0,0,1,0
10007803,10007803,UAHFGIITGII,1,1,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGIITGII,1,1,10,13,2022-23,2022-23,,CAH19-04-03,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGIMTGIM,1,1,105,13,2022-23,2022-23,,CAH17-01-01,0,86,8,0,2,0,1,2
10007803,10007803,UAHFGIMTGIM,1,1,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGIMTGIM,1,1,10,13,2022-23,2022-23,,CAH19-04-03,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGIPTGIP,1,1,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGIPTGIP,1,1,10,13,2022-23,2022-23,,CAH19-04-03,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGIPTGIP,1,1,10,13,2022-23,2022-23,,CAH19-04-07,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGIRTGIR,1,1,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGIRTGIR,1,1,10,13,2022-23,2022-23,,CAH19-04-03,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGIRTGIR,1,1,15,23,2021-23,2022-23,2021-22,CAH19-04-05,0,85,5,0,5,0,10,0
10007803,10007803,UAHFGISTGIS,1,1,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGISTGIS,1,1,10,13,2022-23,2022-23,,CAH19-04-03,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGISTGIS,1,1,35,13,2022-23,2022-23,,CAH19-04-04,0,95,5,0,0,0,0,0
10007803,10007803,UAHFGPATGPA,1,1,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGPATGPA,1,1,10,13,2022-23,2022-23,,CAH19-04-07,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGPATGPA,1,1,135,13,2022-23,2022-23,,CAH20-01-01,0,91,9,0,0,0,0,0
10007803,10007803,UAHFGPETGPE,1,1,110,13,2022-23,2022-23,,CAH19-01-01,0,92,5,0,0,0,0,2
10007803,10007803,UAHFGPETGPE,1,1,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGPETGPE,1,1,10,13,2022-23,2022-23,,CAH19-04-07,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGPGTGPG,1,1,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGPGTGPG,1,1,10,13,2022-23,2022-23,,CAH19-04-07,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGPGTGPG,1,1,45,13,2022-23,2022-23,,CAH20-01-05,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGPMTGPM,1,1,105,13,2022-23,2022-23,,CAH17-01-01,0,86,8,0,2,0,1,2
10007803,10007803,UAHFGPMTGPM,1,1,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGPMTGPM,1,1,10,13,2022-23,2022-23,,CAH19-04-07,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGPNTGPN,1,1,190,13,2022-23,2022-23,,CAH15-03-01,0,87,12,0,0,0,1,0
10007803,10007803,UAHFGPNTGPN,1,1,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGPNTGPN,1,1,10,13,2022-23,2022-23,,CAH19-04-07,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGPRTGPR,1,1,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGPRTGPR,1,1,15,23,2021-23,2022-23,2021-22,CAH19-04-05,0,85,5,0,5,0,10,0
10007803,10007803,UAHFGPRTGPR,1,1,10,13,2022-23,2022-23,,CAH19-04-07,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGPSTGPS,1,1,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGPSTGPS,1,1,35,13,2022-23,2022-23,,CAH19-04-04,0,95,5,0,0,0,0,0
10007803,10007803,UAHFGPSTGPS,1,1,10,13,2022-23,2022-23,,CAH19-04-07,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGRETGRE,1,1,110,13,2022-23,2022-23,,CAH19-01-01,0,92,5,0,0,0,0,2
10007803,10007803,UAHFGRETGRE,1,1,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGRETGRE,1,1,15,23,2021-23,2022-23,2021-22,CAH19-04-05,0,85,5,0,5,0,10,0
10007803,10007803,UAHFGRITGRI,1,0,190,13,2022-23,2022-23,,CAH15-03-01,0,87,12,0,0,0,1,0
10007803,10007803,UAHFGRITGRI,1,0,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGRITGRI,1,0,15,23,2021-23,2022-23,2021-22,CAH19-04-05,0,85,5,0,5,0,10,0
10007803,10007803,UAHFGRKJHEB,1,1,10,13,2022-23,2022-23,,CAH19-04-09,0,75,15,0,5,0,0,5
10007803,10007803,UAHFGRKJHEB,1,1,45,13,2022-23,2022-23,,CAH20-01-05,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGRKJMHI,1,1,135,13,2022-23,2022-23,,CAH20-01-01,0,91,9,0,0,0,0,0
10007803,10007803,UAHFGRKJMHI,1,1,45,13,2022-23,2022-23,,CAH20-01-05,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGRKJPHI,1,1,45,13,2022-23,2022-23,,CAH20-01-05,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGRKJPHI,1,1,60,13,2022-23,2022-23,,CAH20-02-01,0,83,13,0,3,0,2,0
10007803,10007803,UAHFGRKJPRS,1,1,10,13,2022-23,2022-23,,CAH19-04-07,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGRKJPRS,1,1,45,13,2022-23,2022-23,,CAH20-01-05,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGRKJSAN,1,1,55,13,2022-23,2022-23,,CAH15-01-04,0,96,2,1,0,0,0,2
10007803,10007803,UAHFGRKJSAN,1,1,45,13,2022-23,2022-23,,CAH20-01-05,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGRKJSPN,1,1,35,13,2022-23,2022-23,,CAH19-04-04,0,95,5,0,0,0,0,0
10007803,10007803,UAHFGRKSGRK,1,1,45,13,2022-23,2022-23,,CAH20-01-05,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGRNJIRL,1,1,190,13,2022-23,2022-23,,CAH15-03-01,0,87,12,0,0,0,1,0
10007803,10007803,UAHFGRNJIRL,1,1,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGRNJITN,1,1,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGRNJITN,1,1,10,13,2022-23,2022-23,,CAH19-04-03,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGRNJMEH,1,1,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGRNJMEH,1,1,135,13,2022-23,2022-23,,CAH20-01-01,0,91,9,0,0,0,0,0
10007803,10007803,UAHFGRNJMES,1,1,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGRNJMES,1,1,10,13,2022-23,2022-23,,CAH19-04-07,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGRNJMGT,1,1,105,13,2022-23,2022-23,,CAH17-01-01,0,86,8,0,2,0,1,2
10007803,10007803,UAHFGRNJMGT,1,1,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGRNJMHI,1,1,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGRNJMHI,1,1,135,13,2022-23,2022-23,,CAH20-01-01,0,91,9,0,0,0,0,0
10007803,10007803,UAHFGRNJMTH,1,1,125,13,2022-23,2022-23,,CAH09-01-01,0,89,8,1,1,0,0,0
10007803,10007803,UAHFGRNJMTH,1,1,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGRNJPHI,1,1,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGRNJPHI,1,1,60,13,2022-23,2022-23,,CAH20-02-01,0,83,13,0,3,0,2,0
10007803,10007803,UAHFGRNJPRS,1,1,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGRNJPRS,1,1,10,13,2022-23,2022-23,,CAH19-04-07,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGRNJPSY,1,0,110,13,2022-23,2022-23,,CAH04-01-01,0,76,18,0,4,0,1,0
10007803,10007803,UAHFGRNJPSY,1,0,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGRNJRSN,1,0,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGRNJRSN,1,0,15,23,2021-23,2022-23,2021-22,CAH19-04-05,0,85,5,0,5,0,10,0
10007803,10007803,UAHFGRNJSAN,1,0,55,13,2022-23,2022-23,,CAH15-01-04,0,96,2,1,0,0,0,2
10007803,10007803,UAHFGRNJSAN,1,0,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGRNJSPN,1,0,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGRNJSPN,1,0,35,13,2022-23,2022-23,,CAH19-04-04,0,95,5,0,0,0,0,0
10007803,10007803,UAHFGRNJSUD,1,1,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGRNJSUD,1,1,110,13,2022-23,2022-23,,CAH26-01-02,0,80,19,0,0,0,1,0
10007803,10007803,UAHFGRNJTHS,1,1,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGRNJTHS,1,1,25,13,2022-23,2022-23,,CAH20-02-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGRNSGRN,1,0,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGRSTGRS,1,1,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGRSTGRS,1,1,35,13,2022-23,2022-23,,CAH19-04-04,0,95,5,0,0,0,0,0
10007803,10007803,UAHFGRSTGRS,1,1,15,23,2021-23,2022-23,2021-22,CAH19-04-05,0,85,5,0,5,0,10,0
10007803,10007803,UAHFGSATGSA,1,1,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGSATGSA,1,1,35,13,2022-23,2022-23,,CAH19-04-04,0,95,5,0,0,0,0,0
10007803,10007803,UAHFGSATGSA,1,1,135,13,2022-23,2022-23,,CAH20-01-01,0,91,9,0,0,0,0,0
10007803,10007803,UAHFGSETGSE,1,1,110,13,2022-23,2022-23,,CAH19-01-01,0,92,5,0,0,0,0,2
10007803,10007803,UAHFGSETGSE,1,1,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGSETGSE,1,1,35,13,2022-23,2022-23,,CAH19-04-04,0,95,5,0,0,0,0,0
10007803,10007803,UAHFGSGTGSG,1,1,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGSGTGSG,1,1,35,13,2022-23,2022-23,,CAH19-04-04,0,95,5,0,0,0,0,0
10007803,10007803,UAHFGSGTGSG,1,1,45,13,2022-23,2022-23,,CAH20-01-05,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGSITGSI,1,1,190,13,2022-23,2022-23,,CAH15-03-01,0,87,12,0,0,0,1,0
10007803,10007803,UAHFGSITGSI,1,1,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGSITGSI,1,1,35,13,2022-23,2022-23,,CAH19-04-04,0,95,5,0,0,0,0,0
10007803,10007803,UAHFGSMTGSM,1,1,105,13,2022-23,2022-23,,CAH17-01-01,0,86,8,0,2,0,1,2
10007803,10007803,UAHFGSMTGSM,1,1,20,13,2022-23,2022-23,,CAH19-04-02,0,100,0,0,0,0,0,0
10007803,10007803,UAHFGSMTGSM,1,1,35,13,2022-23,2022-23,,CAH19-04-04,0,95,5,0,0,0,0,0
10007803,10007803,UAHFHEBJMES,1,1,10,13,2022-23,2022-23,,CAH19-04-07,0,100,0,0,0,0,0,0
10007803,10007803,UAHFHEBJMES,1,1,10,13,2022-23,2022-23,,CAH19-04-09,0,75,15,0,5,0,0,5
10007803,10007803,UAHFHEBJMTH,1,1,125,13,2022-23,2022-23,,CAH09-01-01,0,89,8,1,1,0,0,0
10007803,10007803,UAHFHEBJMTH,1,1,10,13,2022-23,2022-23,,CAH19-04-09,0,75,15,0,5,0,0,5
10007803,10007803,UAHFHISSHIS,1,0,70,24,2021-23,2022-23,2021-22,,0,85,10,3,0,1,0,0
10007803,10007803,UAHFIPATIPA,1,1,10,13,2022-23,2022-23,,CAH19-04-03,0,100,0,0,0,0,0,0
10007803,10007803,UAHFIPATIPA,1,1,10,13,2022-23,2022-23,,CAH19-04-07,0,100,0,0,0,0,0,0
10007803,10007803,UAHFIPATIPA,1,1,135,13,2022-23,2022-23,,CAH20-01-01,0,91,9,0,0,0,0,0
10007803,10007803,UAHFIPCTIPC,1,1,10,13,2022-23,2022-23,,CAH19-04-03,0,100,0,0,0,0,0,0
10007803,10007803,UAHFIPCTIPC,1,1,10,13,2022-23,2022-23,,CAH19-04-07,0,100,0,0,0,0,0,0
10007803,10007803,UAHFIPCTIPC,1,1,45,13,2022-23,2022-23,,CAH20-01-05,0,100,0,0,0,0,0,0
10007803,10007803,UAHFIPETIPE,1,1,110,13,2022-23,2022-23,,CAH19-01-01,0,92,5,0,0,0,0,2
10007803,10007803,UAHFIPETIPE,1,1,10,13,2022-23,2022-23,,CAH19-04-03,0,100,0,0,0,0,0,0
10007803,10007803,UAHFIPETIPE,1,1,10,13,2022-23,2022-23,,CAH19-04-07,0,100,0,0,0,0,0,0
10007803,10007803,UAHFIPGTIPG,1,1,10,13,2022-23,2022-23,,CAH19-04-03,0,100,0,0,0,0,0,0
10007803,10007803,UAHFIPGTIPG,1,1,10,13,2022-23,2022-23,,CAH19-04-07,0,100,0,0,0,0,0,0
10007803,10007803,UAHFIPGTIPG,1,1,45,13,2022-23,2022-23,,CAH20-01-05,0,100,0,0,0,0,0,0
10007803,10007803,UAHFIPLTIPL,1,1,10,13,2022-23,2022-23,,CAH19-04-03,0,100,0,0,0,0,0,0
10007803,10007803,UAHFIPLTIPL,1,1,10,13,2022-23,2022-23,,CAH19-04-07,0,100,0,0,0,0,0,0
10007803,10007803,UAHFIPLTIPL,1,1,45,13,2022-23,2022-23,,CAH20-01-05,0,100,0,0,0,0,0,0
10007803,10007803,UAHFIPMTIPM,1,1,105,13,2022-23,2022-23,,CAH17-01-01,0,86,8,0,2,0,1,2
10007803,10007803,UAHFIPMTIPM,1,1,10,13,2022-23,2022-23,,CAH19-04-03,0,100,0,0,0,0,0,0
10007803,10007803,UAHFIPMTIPM,1,1,10,13,2022-23,2022-23,,CAH19-04-07,0,100,0,0,0,0,0,0
10007803,10007803,UAHFIPNTIPN,1,1,190,13,2022-23,2022-23,,CAH15-03-01,0,87,12,0,0,0,1,0
10007803,10007803,UAHFIPNTIPN,1,1,10,13,2022-23,2022-23,,CAH19-04-03,0,100,0,0,0,0,0,0
10007803,10007803,UAHFIPNTIPN,1,1,10,13,2022-23,2022-23,,CAH19-04-07,0,100,0,0,0,0,0,0
